timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full|color-tags|
|pho003844|||"A black and white image of downtown Reno. People and cars are seen sharing the small space of an alleyway while neon signs hang in the air above them. Some of the signs read: ""Harrah's Bingo;"" ""Harold's Club, Race Horse Booking;"" ""Redo Cafe;"" and ""Palace Club."" Text on the bottom of the image reads: ""Douglas Alley, Reno, Nevada."" Site Name: Douglas Alley (Reno, Nev.)"||||||||||Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Central business districts -- http://id.worldcat.org/fast/00850699,Signs and signboards -- http://id.worldcat.org/fast/01118336,Automobiles -- http://id.worldcat.org/fast/823232/||||||||||||||1930,1931,1932,1933,1934,1935,1936,1937,1938,1939|||||
|pho003845|||"A color image of the Reno Arch. The sign hanging over the street reads: ""Reno; The Biggest Little City In The World!"" Automobiles with their headlights on crowd the street while neon signs advertising other businesses are visible in the background. Site Name: Reno Arch (Reno, Nev.)"||||||||lit||Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Automobiles -- http://id.worldcat.org/fast/823232/||||||||||||||1980,1981,1982,1983,1984,1985,1986,1987,1988,1989|||||
|pho003846|||"A time-lapse color image of the Reno Arch. Headlights from automobiles streak across the road underneath the neon sign that reads: ""Reno; The Biggest Little City In The World."" Site Name: Reno Arch (Reno, Nev.)"||||||||lit||Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Automobiles -- http://id.worldcat.org/fast/823232/||||||||||||||1980,1981,1982,1983,1984,1985,1986,1987,1988,1989|||||
|pho003847|||"A color image of neon signs for Fitzgerald's Club in Reno. One of the signs is in the shape of a four-leaf clover with the letter ""F"" glowing in its center. Site Name: Fitzgerald's Club (Reno, Nev.)"||||||||||Clubs -- http://id.worldcat.org/fast/00864940,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Clover -- http://id.worldcat.org/fast/864888/||||||||||||||1986|||||
|pho003848|||A color image of illuminated neon signs for the Horseshoe Club, located in Reno. The neon sign for The Nugget is partially visible in the lower right corner. Site Name: Horseshoe Club (Reno, Nev.)||||||||||Clubs -- http://id.worldcat.org/fast/00864940,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246||||||||||||||1986|||||
|pho003849|||A color image of the exterior of Harold's Club in Reno. Illuminated neon signs advertising the business' name can be seen on the building's rooftop and sides. Site Name: Harold's Club (Reno, Nev.)||||||||||Casinos -- http://id.worldcat.org/fast/848246,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895|||||||||||exterior|||1986|||||
|pho003850|||A color image of the exterior of Harrah's Club in Reno. Site Name: Harrah's Reno||||||||||Casinos -- http://id.worldcat.org/fast/848246,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Hotels -- http://id.worldcat.org/fast/961767|||||||||||exterior|||1980,1981,1982,1983,1984,1985,1986,1987,1988,1989|||||
|pho003851|||A color image of a neon sign directing visitors to the Harold's Club parking lot. Site Name: Harold's Club (Reno, Nev.)||||||||||Clubs -- http://id.worldcat.org/fast/00864940,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Parking lots -- http://id.worldcat.org/fast/01053672||||||||||||||1980,1981,1982,1983,1984,1985,1986,1987,1988,1989|||||
|pho003852|||A color image of the exterior of Club Cal Neva on N. Virginia Street in Reno. Illuminated neon signs that advertise the business' name are mounted on the outside of the building. Site Name: Club Cal Neva (Reno, Nev.)||||||||||Restaurants -- http://id.worldcat.org/fast/01095907,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246|||||||||||exterior|||1986|||||
|pho003853|||A color image of the neon sign for Club Cal Neva on Virginia Street in Reno. The illuminated sign features a slot machine and is located on the southeast corner of the building. Site Name: Club Cal Neva (Reno, Nev.)||||||||||Clubs -- http://id.worldcat.org/fast/00864940,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Slot machines -- http://id.worldcat.org/fast/01120969||||||||||||||1986|||||
|pho003854|||A color image of the neon sign for Club Cal Neva on Virginia Street in Reno. The illuminated sign features a slot machine and is located on the southeast corner of the building. Site Name: Club Cal Neva (Reno, Nev.)||||||||||Clubs -- http://id.worldcat.org/fast/00864940,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Slot machines -- http://id.worldcat.org/fast/01120969||||||||||||||1986|||||
|pho003855|||"A color image of the Circus Circus Hotel and Casino, located on the Las Vegas Strip. The neon sign in front of the casino depicts a clown holding a lollipop and sign that reads: ""Free Circus Acts, 8AM To Midnight."""|||||||||night|Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Hotels -- http://id.worldcat.org/fast/961767,Clowns -- http://id.worldcat.org/fast/00864913||||||||||||||1986|||||
|pho003856|||"A color image of the Circus Circus Hotel and Casino, located on the Las Vegas Strip. The illuminated neon sign in front of the casino depicts a clown holding a lollipop and sign that reads: ""Hotel Casino"" and ""Free Circus Acts, 8AM To Midnight."""|||||||||night|Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Hotels -- http://id.worldcat.org/fast/961767,Clowns -- http://id.worldcat.org/fast/00864913||||||||||||||1986|||||
|pho003857|||"A color image of the Circus Circus Hotel and Casino, located on the Las Vegas Strip. The neon sign in front of the casino depicts a clown holding a lollipop and sign that reads: ""Hotel Casino"" and ""Free Circus Acts, 8AM To Midnight."""|||||||||night|Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246,Hotels -- http://id.worldcat.org/fast/961767,Clowns -- http://id.worldcat.org/fast/00864913||||||||||||||1986|||||
|pho003858|||"A color image of the neon sign for the Riverside Hotel. The red neon sign located at the top of the casino reads: '""Pick"" Hobson's Riverside.' The white sign at the bottom of the casino advertises dance shows and luncheon specials. Site Name: Riverside Hotel (Reno, Nev.)"||||||||||Hotels -- http://id.worldcat.org/fast/961767,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Casinos -- http://id.worldcat.org/fast/848246||||||||||||||1986|||||
|pho003859|||A color image of the neon sign for Hilton's Virginia Street Casino. The sign features is an illuminated rainbow sprouting from two pots of gold. Site Name: Hilton's Virginia Street Casino (Reno, Nev.)||||||||||Casinos -- http://id.worldcat.org/fast/848246,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Hotels -- http://id.worldcat.org/fast/961767,Rainbows -- http://id.worldcat.org/fast/01759364||||||||||||||1986|||||
|pho003860|||"A color image of the Hilton Hotel, located on Sierra Street in Reno. The central sign for the Hilton Hotel and Casino consists of a rainbow sprouting from two pots of gold. Another sign features a lollipop and the words, ""Don't be a sucker. We're posting [odds] on every $1 slot."" The Horseshow Hotel and Casino is also visible. Site Name: Hilton Hotel Casino (Reno, Nev.)"||||||||||Casinos -- http://id.worldcat.org/fast/848246,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Hotels -- http://id.worldcat.org/fast/961767,Rainbows -- http://id.worldcat.org/fast/01759364||||||||||||||1986|||||
|pho003861|||"A color image of the Hilton Hotel, located on Sierra Street in Reno. The central sign for the Hilton Hotel and Casino consists of a rainbow sprouting from two pots of gold. Another sign features a lollipop and the words, ""Don't be a sucker. We're posting odds on every $1 slot."" The Horseshow Hotel and Casino is also visible. Site Name: Hilton Hotel Casino (Reno, Nev.)"||||||||||Casinos -- http://id.worldcat.org/fast/848246,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Hotels -- http://id.worldcat.org/fast/961767,Rainbows -- http://id.worldcat.org/fast/01759364||||||||||||||1986|||||
|pho003862|||A color image of the neon sign for the Travelodge, located on South Virginia Street in Reno. Site Name: Travelodge (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986|||||
|pho003863|||A color image of the neon sign for the Owl Motel, located at the corner of South McCarran Street and South Virginia Street in Reno. The motel was destroyed in August 1986. Site Name: Owl Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986|||||
|pho003864|||A color image of the Paiute Ranch Motel and its neon signs, located on South Virginia Street in Reno. The motel was partially destroyed in August 1986. Site Name: Paiute Ranch Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Automobiles -- http://id.worldcat.org/fast/823232/||||||||||||||1986|||||
|pho003865|||A color image of the neon sign for the Paiute Ranch Motel, located on South Virginia Street in Reno. The motel was partially destroyed in August 1986. Site Name: Paiute Ranch Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986|||||
|pho003866|||A color image of the neon sign for the Paiute Ranch Motel, located on South Virginia Street in Reno. The motel was partially destroyed in August 1986. Site Name: Paiute Ranch Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986|||||
|pho003867|||"A color image of the neon sign for a fortune teller, located on South Virginia Street in Reno. The sign depicts a hand next to the words: ""Fortune Teller; Past Present Future."""||||||||||Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Fortune-telling -- http://id.worldcat.org/fast/00933068,Hand -- http://id.worldcat.org/fast/01423877||||||||||||||1986|||||
|pho003868|||A color image of the neon sign for the Zanzibar Lounge. The illuminated sign depicts a green and yellow palm tree. Site Name: Zanzibar Lounge (Reno, Nev.)||||||||||Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Living rooms -- http://id.worldcat.org/fast/01000926,Palms -- http://id.worldcat.org/fast/01051793||||||||||||||1986|||||
|pho003869|||A color image of the neon sign for the Zanzibar Lounge. The illuminated sign depicts a green and yellow palm tree. Site Name: Zanzibar Lounge (Reno, Nev.)||||||||||Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Living rooms -- http://id.worldcat.org/fast/01000926,Palms -- http://id.worldcat.org/fast/01051793||||||||||||||1986|||||
|pho003870|||A color image of the neon sign for the Merry Wink Motel, located on South Virginia Street in Reno. The sign depicts a the head of a winking man in a top hat. Site Name: Merry Wink Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Caricature -- http://id.worldcat.org/fast/01423691||||||||||||||1986|||||
|pho003871|||A color image of the neon sign for the Merry Wink Motel, located on South Virginia Street in Reno. The sign depicts a the head of a winking man in a top hat. Site Name: Merry Wink Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Caricature -- http://id.worldcat.org/fast/01423691||||||||||||||1986|||||
|pho003872|||A color image of the neon sign for the Merry Wink Motel, located on South Virginia Street in Reno. The sign depicts a the head of a winking man in a top hat. Site Name: Merry Wink Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Caricature -- http://id.worldcat.org/fast/01423691||||||||||||||1986|||||
